Message,Label
"Kampanya: VakifBank Worldcardla Emlak Cevre ve Temizlik Verginizi odemeden VERGI yazip kartin son 6 hanesini 6635e gonderin 3.000 TLye kadar 5, 3.000-5.000TL arasi odemeleriniz 2 taksite bolunsun. Kampanya SMSi almak istemiyorsaniz VBRED yazin 6757ye ucretsiz gonderin.",spam
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,spam
musait misin onemli bi durum var seçim icin sandikta görevli olmak istiyor musun,ham
Geldim ben:) Şimdi eve geçiyoruz,ham
"As usual..iam fine, happy &amp; doing well..:)",ham
SAYIN  ad   soyad  20SER ADET VIAGRA+ BUYUTUCU+BAYAN AZDIRICI VE GECIKTIRICI KAZANDINIZ. AYRICA KOL SAATI MP3 VE PARFUM HEDIYE. HEMEN ARAYIN 02129452829,spam
"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",ham
"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",ham
Anda akan berlangganan paket Rp. 10000 utk 150 MB 2G/3G + 250 MB 3G/90hari. Jika setuju balas FLASH<spasi>YA kirim ke 3636 utk melanjutkan. Paket diperpanjang pada akhir masa aktif dengan tarif sesuai lokasi Anda. Tunggu SMS konfirmasi sblm pemakaian. Info zona dan detail tarif lihat di Tsel.me/internet,spam
Bitirdim abi sende ki düzeltmeleri ekledim bir iki sayfa daha ekledim bitirdim şükür,ham
Nt joking seriously i told,ham
Paket Flash anda 10 MB utk 1 hari akan berakhir pd 08/07/2016. Tarif non paket berlaku setelah tgl tsb. Info hubungi *363#. Cek Kuota *889#.,spam
"Kampanya,VakifBank Worldcard ile 31 Temmuza kadar mobilya,kuyum,elektronik esya,yapi malzemeleri,konaklama sektorunde toplam 3500TL alisverise 50TL,6000TL alisverise 100TL Worldpuan.Katilmak icin EV yazip kart son 6 hanesini 6635e gonderin.",spam
Alirim kardesim. Sabah cikarken ararim,ham
Bu ay Kelebek'te Beymen Studio var! 28 Subat-1 Mart tarihlerinde Boyner ve www.boyner.com.tr de Kelebek isaretli urunlerde ekstra %40 indirimi kacirmayin!,spam
URGENT We are trying to contact you Last weekends draw shows u have won a å£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,spam
İyi nasıl olsun heyecanla okul açılsın diye bekliyordu mutlu şimdi,ham
Yay can't wait to party together!,ham
İyi misin,ham
"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",ham
Anyonghaseyo! Ngaku KPOPers Sejati?? Ayo lengkapi koleksi Video Kpopmu di http://kpop.xl.co.id. Skrg Harga video lebih murah loh! Info*123*2200#,spam
"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",ham
"Sorry,in meeting I'll call later",ham
Ok... Thanx... Gd nite 2 Ì_ too...,ham
He says hi and to get your ass back to south tampa (preferably at a kegger),ham
Still i have not checked it da. . .,ham
Sry da..jst nw only i came to home..,ham
Birbirinden zarif tum masa ortuleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de!SMS almamak icin RET yazip 4909'a gonderinMersis:0326026979700012,spam
Güzel,ham
"INFO. pinjaman tanpa agunan 10 - 150 jt, Standart Chartered Bank syarat copy KTP, copy kartu kredit, RESMI, MINAT hub : akbar > 021 98391114 / 085714664427 , trimksh.",spam
"Uh, heads up we don't have THAT much left",ham
Urgent! Please call 09061213237 from a landline. å£5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,spam
Its going good...no problem..but still need little experience to understand american customer voice...,ham
SINIRSIZ INTERNET ARTIK HER SEY DAHIL SADECE 54 TL USTELIK EV TELEFONU OLMADAN YALIN INTERNET TUM VERGILER DAHILDIR TANITIMA OZEL FIYAT ARAYIN: 02129094717,spam
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,ham
"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",ham
I had askd u a question some hours before. Its answer,ham
Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,ham
Garanti ile calismaya devam edin kredi dunyasinin ayricaliklarini kacirmayin! Size ozel kampanyalarimizla ilgili bilgi almak icin 4440335. Ucretsiz SMS almak istemiyorsaniz 'SMSIPTAL' yazip 3342'ye gonderebilirsiniz. Mersis:0879001756600379,spam
"Akilli telefonda super akilli firsat! Dort cekirdekli 5 HTC Desire 516 akilli telefon 549 TL, ustelik 50 TL Worldpuan hediye. http://bit.ly/1CEjOid",spam
"Pierre Cardin erkek ayakkabilarinda tek fiyat 89,99 TL! Ustelik Kargo Ucretsiz! n11.com/pierre-cardin",spam
Oh :-)only 4 outside players allowed to play know,ham
"Hiper Indirim! Aymar 5lt Aycicek Yagi 10TL, 26-28 Eylul tarihlerinde 50TL ve uzeri alisverislerinizde gecerlidir. Butun Pilic kg 4,50TL, Icim Kasar 1kg 17,90TL",spam
Now only i reached home. . . I am very tired now. . I will come tomorro,ham
Kardeşim bidahaki maça beraber gidiyoruz ona göre :)) ,ham
Not course. Only maths one day one chapter with in one month we can finish.,ham
Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",spam
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,ham
"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",ham
Slmt!! No Anda Men-dptkan Hadiah dr Pengundian Poin Plus Plus INDOSAT No Pin(d377hi8) info Pemenang silahkan klik www.kejutan-indosatpoinplusplus2013.webs.com,spam
INFO RESMI kepada/bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care. No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.tricare16.blogspot.com,spam
"It's wylie, you in tampa or sarasota?",ham
"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite""",ham
I'm meeting Darren...,ham
How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,ham
"BOLU, MUDURNU 'DA TATIL VE SAGLIGIN BULUSTUGU NOKTAYA ÜCRETSIZ TUR (ULASIM, KAHVALTI ve AKSAM YEMEGI DAHiL) düzenlemekteyiz. BiLGi VE REZERVASYON ICIN: +905497976611",spam
Bpk/Ibu Mengenai Rekening Anda Terpilih Sebagai Pemenang  Cek 35jt Dri BNI U/Info klik www.promobni46.tk Kode Cek 03299757 Hub.085288991559,spam
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,ham
K k pa Had your lunch aha.,ham
"PESAN RESMI dri TRI CARE Selamat anda m-dptkan hadiah CEK TUNAI Sebesar Rp.45jt Pin undian 94AD653, U/Info kunjungi;www.undian-bimatri.blogspot.com",spam
Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,spam
"Akbank Direkt'e girin,20 Havale ve 2 EFT hediyenizi aninda kazanin! Para transferlerinizi bir ay UCRETSIZ yapin! Tiklayin http://mbl.akbank.com/get/akbankdirekt",spam
You have WON a guaranteed å£1000 cash or a å£2000 prize.To claim yr prize call our customer service representative on,spam
LOFT'TA TUM URUNLERDE SADECE 3 GUN ETIKET YARISI KANPANYASI BASLAMISTIR.CIKMAK ICIN LOFTSU YAZIP 7889'a SMS YOLLAYABILIRSINIZ.BILGI ICIN MH:5495520372,spam
I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,ham
Evet bilerek yapmıştım onlardan haber bekliyordum açmak için ,ham
"TOKO NIAGA-CELL Disc 45% Khusus PROMO :-  Blackberry-  NOKIA-  SAMSUNG-  IPHONE dll, Info Hub/sms ke : 082-33333-783 Buka  Website Kami : www.niaga-cell.blogspot.com",spam
"Abim bu mesajı çok geç gördüm.. O gün muğladan çıkıyordum .. Şimdi İstanbul a geldim,)",ham
Convey my regards to him,ham
"Tick, tick, tick ... Babe",ham
"PARACARD ile toplam 100TL alisveris yap,15TL bonus kazan! 3340a DAVET yaz, gonder!Son gun 05 Ocak. paracard.com.tr/u6 SMS ucreti odemeden kolayca katilmak icin BonusFlas'i indirin garanti.com.tr/bonus_flash",spam
Anything lar then Ì_ not going home 4 dinner?,ham
Napıyosunuz,ham
olur canım,ham
Hey i will be late... i'm at amk. Need to drink tea or coffee,ham
"Come to me right now, Ahmad",ham
Tamm kalsın şimdilik ,ham
Meeting u is my work. . . Tel me when shall i do my work tomorrow,ham
Jam 8 berangkat aja gmn teh,ham
Su anda yararlanmakta oldugunuz kampanyalarinizdan sagladiginiz faydalari istediginiz zaman bu linke tiklayarak inceleyebilirsiniz:  https://www.turkcell.com.tr/hesabim/kampanyalarim,spam
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham
Akşam elimde,ham
Ok lor...,ham
Its a great day. Do have yourself a beautiful one.,ham
"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",ham
Gunakan GrabCar atau GrabTaxi & dapatkan diskon 35RIBU ke dan dari Stasiun/Bandara di Bandung. Masukkan kode promo GRABTRAVEL hingga pemakaian 30 September 2016. Hatur Nuhun.,spam
KAMPANYA: LOFT'TA BUYUK INDIRIM FIRSATI TUM URUNLER ETIKETIN YARISI. SMS ALMAMAK ICIN LOFTSU YAZIP 7889'A UCRETSIZ SMS GONDEREBILIRSINIZ. MH:5495520372,spam
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,ham
TSELpoin 777 kejutan POIN Hadiah Rp.15jt Resmi diberikan 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777,spam
On ma way to school. Can you pls send me ashley's number,ham
Abı senın canın sagolsun bızde gectık o yollardan problem yok gec olsun guc olmasın keyfıne bak :),ham
Tam 3 ayı dolmuş oluyor 2 hafta sonra,ham
Sasirdim bende simdi geldi msj,ham
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,spam
"Nah, Wednesday. When should I bring the mini cheetos bag over?",ham
"Plgn yth,TRI dan MNCTV sudah mengumumkan nomor Anda pd tgl 5 Agustus 2015 Tapi tdk dpt trsmbung jadi saya DESY HERMAWATI dr PT.HUTCHISON TRI di PLAZA SEMANGGI lt 1 jl.jend Sudirman kav 50 jkt pst kirim SMS sblum jtuh tempo bhwa NO simcard anda menang undian PESTA POIN TRI hadiah ke2 TOYOTA ALL NEW YARIS pin Anda .2d7id99 klik situs resmi di,www.my-tri2015.jimdo.com",spam
Silinir ablam ben anlamam teknolojiden pek :D Teşekkür ederim :),ham
Just sleeping..and surfing,ham
İnşallah herşey hayırlı olur rabbim kimseyi daraltıp bunaltmasın allah yar ve yardımcınız olsun,ham
deilimde gecerim,ham
CNS AVM 'de Tüm Çocuk ürünleri - Quıksılver ürünler % 50 İNDİRİMLİİİ... Keyifli Alışverişler.SMS almak istemiyorsanız http://sms.guventelekom.net/u/273/eViqqxa adresini ziyaret ediniz.,spam
"Once Internet Subesi'ne sonra tatile ! 3 Mayis tarihine kadar Internet Subesi'ne giris yapin, bavul.com'dan %50'ye varan erken rezervasyon firsatlarina ek olarak %10 indirim kazanin. Detayli bilgi icin tiklayin.http://goo.gl/R029LN",spam
Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,ham
Oh k.i think most of wi and nz players unsold.,ham
Dapatkan Disc.30% utk Dominos PAN PIZZA!Roti yg lebih tebal dgn keju terasa sampai pinggir!Mulai Rp45500.Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id,spam
I just saw ron burgundy captaining a party boat so yeah,ham
Haftayamigitceksin,ham
"Fabrika'da en buyuk kelebek indirimi! Sadece 3 gun, tum kadin urunlerinde %50+%40 indirim icin magazalarimiza bekliyoruz.Keyifli alisverisler.",spam
"SEZON FİNALİ! Yüzlerce Elbise, Tunik, Triko, Bluz 9,99'a tozlu.com'da! Sms iptali için Tozlu yaz 5306'ya gönder. Mersis:0859052472300016",spam
Its a site to simulate the test. It just gives you very tough questions to test your readiness.,ham
"YENI TUKETICI YASASINA gore bankalara odediginiz DOSYAMASRAFLARI FAIZLER,AIDATLAR size geri odenecektir. Basvuru icin SON GUN 02129121003 www.tuketicifinans.com",spam
Tum English Home mutfak urunleri %50 indirimle magazalarimizda ve www.englishhome.com.tr'de. SMS almamak icin RET yazip 4909'a gonderinMersis:0326026979700012,spam
Eşim İİBF de anladım,ham
Benim evvelden beri Zenit'e ayrı bi sempatim var,ham
The basket's gettin full so I might be by tonight,ham
"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to",ham
Turkcell Hesap Ode ile Setcard gecerli tum restoranlarda hesabinizi Turkcell faturaniz ile odeyebilirsiniz. Hemen kullanmaya baslamak icin http://trcll.im/wgBR5,spam
Biasanya mah stasiun teh sebelum lewatin rel nama1,ham
"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",ham
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,ham
Değer güzelim,ham
"Ocak-Subat'ta Dorukkaya Ski&Mountain Resort, Corinne Art&Boutique Hotel, 10 Karakoy A Morgans Original ve Tart Mutfak'ta %15-10 indirim. Bilgi icin: 02123102323",spam
Bimbingan lg nanti nama1 da,ham
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",ham
Missing you too.pray inshah allah,ham
"Iste yilin son ugurlu kampanyasi karsinizda, 5-20-33 TL'lik uc kupon sizin icin bir arada!  Keyifli alisverisler dileriz. n11.com/kupon1",spam
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,spam
"Indirim: Sampuan, Dus Jeli, Banyo Liflerinde %40 WatsonsCard indirimi basladi! Detaylar: http://goo.gl/S7qQLl Cikis:WTS yaz 3525e gonder.Mersis:0212037036400019",spam
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,spam
Zehra yardım edeck bişey  varmı diye soruyo,ham
Networking job is there.,ham
"Terima kasih telah menjadi pelanggan setia Indosatooredoo. Download Video + BONUS GRATIS Nelpon 60 Menit, hubungi *900*8#",spam
Bu geç kahvaltı  :) Hani otellerde oluyor ya :),ham
Buyuk baskan htc chacha ekran filmi sorucaktin bi donus olmadi :) donmeyenin kaynanasi 100 yil yasasin :)),ham
Yes princess! I want to make you happy...,ham
* Am on a train back from northampton so i'm afraid not!,ham
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",ham
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.",ham
"YVES ROCHER'den sadece en seckin tuketicilerine ozel... 125 TL'lik alisverisinize 125 TL degerinde orijinal boy 4 URUNLUK SET HEDIYE: Ruj, Cilt Bakim Kremi, Vucut Losyonu ve Roll-on Deodorant! Keyifli alisverisler... (Cikmak icin YR->3172) ",spam
Reply to win å£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,spam
"Ass,maaf sy WAHYU.mengenai Mobil bpk yg mau di jual sy sudah lihat dan cocok, Untuk nego hrg silahkan Hub saudara sy di 081219550857 dgn pak JUSMAN SAFEI (TP)",spam
kliksa.com'dan 10-11 Aralik tarihlerinde yapacaginiz alisverislerinizde 200 TL'ye varan hediye ceki kazanma firsati. http://bit.ly/1shGFGr,spam
%50+%50 INDIRIM! BU HAFTA TUM BANYO VE MUTFAK HALILARINDA. DESENLI 3'LU BANYO SABUNLUK SETLERI 14.9 TL. SMS IPTAL:5830 MC.MERSIS0273065777400019 madamecoco.com,spam
"Merhaba brn252, Hesabinda HEDIYE 5 TL kredin var! Cep Telefonunu dogrulamis gercek bayan uyelerle tanismak icin hemen tikla www.MatchAndTalk.com",spam
"Bu kış kıyamette evinizi satmak veya kiralamak için yorulmayın. Bırakın, EMLANGO bu işleri ücretsiz yapsın. www.emlango.com 0850 840 40 50",spam
RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam
Shall i come to get pickle,ham
iPhone 6 almanin tam zamani! Uygun fiyati ve ucretsiz kargo avantajiyla sizi bekliyor. n11.com/iphone-6 SMS iptali icin n11 IPTAL yazip 2924'e gonderebilirsiniz,spam
"Alo Garantiden vereceginiz 1 adet yeni otomatik fatura talimatina 15TL, 3 yeni talimata 50TL, 5 ve uzeri yeni talimata 100TL bonus!Songun 31Ekim!Detaylar:4440333 Size ozel indirim ve kampanyalarimiz ile ilgili ucretsiz SMS almak istemiyorsaniz SMSIPTAL yazıp 2244 e gonderin.",spam
"Ben hiç uyuyamadım yolda sabaha kadar, okulda biraz uyudum, iyi geldi.",ham
"Gelecek hayallerinizi ertelemeyin. %25 Devlet Katkisi, Yasam Kulupleri uyeligi ve World Puan firsatlariyla dolu Bireysel Emeklilik Gunleri 29 Nisan-12 Mayis tarihleri arasinda MUGLA Subesinde.",spam
Paraf uyesi BEYAZ ESYA ve ELEKTRONIK magazalarinda Paraf'inizi kullanin +5 TAKSIT veya 2 AY ERTELEME firsatindan yararlanin.Detay http://url.parafcard.com.tr/66,spam
